sport,height_cm,weight_kg,bmi,position,Player,height,weight,Wingspan,Hand Length,Hand Width,source_file,processed_date,Sex,Arm Span,Leg Length,Torso Length,Spike Reach,Block Reach,weight_height_ratio,height_weight_ratio,cluster,pca_1,pca_2
volleyball,196.0,87.0,22.646813827571847,VOLLEYBALL,Andrea Giani,196 cm,87 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.44387755102040816,2.2528735632183907,0,-0.39173179182354695,-1.0347299462567245
volleyball,188.0,93.0,26.312811226799457,VOLLEYBALL,Karch Kiraly,188 cm,93 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4946808510638298,2.021505376344086,2,1.7244999344954517,-0.30857705381671996
volleyball,189.0,80.0,22.395789591556788,VOLLEYBALL,Saeid Marouf,189 cm,80 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.42328042328042326,2.3625,0,-1.049261879655741,-0.5419335074059027
volleyball,198.0,91.0,23.21191715131109,VOLLEYBALL,Pavel Pankov,198 cm,91 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4595959595959596,2.1758241758241756,2,0.1680149468728607,-1.1644094842231691
volleyball,218.0,105.0,22.0940998232472,VOLLEYBALL,Dmitry Muserskiy,218 cm,105 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.481651376146789,2.0761904761904764,2,0.6293027216410179,-2.596633307869354
volleyball,186.0,80.0,23.12406058503873,VOLLEYBALL,Yuji Nishida,186 cm,80 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.43010752688172044,2.325,0,-0.7102088580549116,-0.30861752094305284
volleyball,191.0,84.0,23.025684602944,VOLLEYBALL,Yūki Ishikawa,191 cm,84 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4397905759162304,2.2738095238095237,0,-0.443621047799212,-0.6693856126591949
volleyball,193.0,90.0,24.161722462347985,VOLLEYBALL,Kunihiro Shimizu,193 cm,90 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.46632124352331605,2.1444444444444444,2,0.5317931897998946,-0.7760904128289035
volleyball,192.0,85.0,23.057725694444446,VOLLEYBALL,Giba,192 cm,85 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4427083333333333,2.2588235294117647,0,-0.3521483087787187,-0.7399709279563321
volleyball,194.0,88.0,23.381868423849507,VOLLEYBALL,Nikola Grbić,194 cm,88 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4536082474226804,2.2045454545454546,0,0.02454638269951972,-0.8738853241925919
volleyball,190.0,92.0,25.48476454293629,VOLLEYBALL,Luciano De Cecco,190 cm,92 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4842105263157895,2.0652173913043477,2,1.2797522159506916,-0.5001857743226059
volleyball,202.0,95.0,23.28203117341437,VOLLEYBALL,Aleksandar Atanasijević,202 cm,95 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.47029702970297027,2.126315789473684,2,0.49007922859135217,-1.4482619955191156
volleyball,197.0,89.0,22.932824860212836,VOLLEYBALL,Facundo Conte,197 cm,89 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4517766497461929,2.2134831460674156,0,-0.1090514502344397,-1.0997537839334333
volleyball,188.0,85.0,24.049343594386603,VOLLEYBALL,Jenia Grebennikov,188 cm,85 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4521276595744681,2.211764705882353,0,0.10481183855055534,-0.41993544490754575
volleyball,201.0,85.0,21.03908319101013,VOLLEYBALL,Wilfredo León,201 cm,85 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,, ,0.4228855721393035,2.364705882352941,0,-1.3020921376919616,-1.4024435313493435
volleyball,194.0,95.0,25.241789775746625,VOLLEYBALL,Earvin N'Gapeth,194 cm,95 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4896907216494845,2.042105263157895,2,1.3872073169670582,-0.8033791928193851
volleyball,202.0,92.0,22.54680913635918,VOLLEYBALL,Ivan Zaytsev,202 cm,92 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.45544554455445546,2.1956521739130435,0,-0.06849211787273043,-1.4624455639880256
volleyball,200.0,85.0,21.25,VOLLEYBALL,Osmany Juantorena,200 cm,85 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.425,2.3529411764705883,0,-1.2014853605029243,-1.33245853652225
volleyball,198.0,92.0,23.46699316396286,VOLLEYBALL,Simone Giannelli,198 cm,92 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.46464646464646464,2.152173913043478,2,0.35909465439062954,-1.1577124814308646
volleyball,190.0,76.0,21.05263157894737,VOLLEYBALL,Bruno Rezende,190 cm,76 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4,2.5,0,-2.006502197874744,-0.6294201600769916
volleyball,202.0,94.0,23.03695716106264,VOLLEYBALL,Maxim Mikhaylov,202 cm,94 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.46534653465346537,2.148936170212766,2,0.3046565042515867,-1.453608819299466
volleyball,202.0,86.0,21.076365062248797,VOLLEYBALL,Matthew Anderson,202 cm,86 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.42574257425742573,2.3488372093023258,0,-1.2082916100367944,-1.4725459587184884
volleyball,198.0,88.0,22.44668911335578,VOLLEYBALL,Micah Christenson,198 cm,88 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4444444444444444,2.25,0,-0.4102591569054856,-1.1804411061395754
volleyball,196.0,80.0,20.824656393169516,VOLLEYBALL,Taylor Sander,196 cm,80 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.40816326530612246,2.45,0,-1.7933549878786268,-1.0515666674634183
volleyball,206.0,110.0,25.921387501178245,VOLLEYBALL,Tsvetan Sokolov,206 cm,110 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.5339805825242718,1.8727272727272728,2,2.728550577316961,-1.6500904320135608
volleyball,201.0,95.0,23.514269448776027,VOLLEYBALL,Yoandy Leal,201 cm,95 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.472636815920398,2.1157894736842104,2,0.5975101714442775,-1.371098901559758
volleyball,209.0,90.0,20.603923902841057,VOLLEYBALL,Egor Kliuka,209 cm,90 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.430622009569378,2.3222222222222224,0,-1.136111256090405,-1.9574006560437545
volleyball,198.0,93.0,23.72206917661463,VOLLEYBALL,Wallace de Souza,198 cm,93 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4696969696969697,2.129032258064516,2,0.5493803146901137,-1.1503752886591248
weightlifting,174.0,81.0,26.7538644470868,WEIGHTLIFTER,Karlos Nasar,174 cm,81 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.46551724137931033,2.1481481481481484,2,1.0127593611432084,0.7523296346616758
weightlifting,165.0,69.0,25.344352617079892,WEIGHTLIFTER,Daniyar Ismayilov,165 cm,69 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.41818181818181815,2.391304347826087,0,-0.6105974429315348,1.3246537315274718
weightlifting,170.0,73.0,25.25951557093426,WEIGHTLIFTER,Clarence Cummings Jr.,170 cm,73 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4294117647058823,2.328767123287671,0,-0.3061958472691221,0.9506007821619142
weightlifting,167.0,77.0,27.60945175517229,WEIGHTLIFTER,Mohamed Ehab,167 cm,77 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.46107784431137727,2.168831168831169,2,1.0698308324389845,1.3373072333586207
weightlifting,168.0,67.0,23.738662131519277,WEIGHTLIFTER,Chen Lijun,168 cm,67 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.39880952380952384,2.5074626865671643,0,-1.5167284763898672,1.0179870682886167
weightlifting,181.0,110.0,33.576508653582,WEIGHTLIFTER,Yury Zakharevich,181 cm,110 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.6077348066298343,1.6454545454545455,2,6.073444477953526,0.8193554263238866
weightlifting,170.0,77.0,26.643598615916957,WEIGHTLIFTER,Georgi Asanidze,170 cm,77 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.45294117647058824,2.207792207792208,2,0.6433563074772664,1.0410144493861588
weightlifting,181.0,125.0,38.15512346997955,WEIGHTLIFTER,Anatoly Pisarenko,181 cm,125 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.6906077348066298,1.448,1,8.994454180244064,1.3176559842423095
weightlifting,175.0,85.0,27.755102040816325,WEIGHTLIFTER,Hristo Plachkov,175 cm,85 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4857142857142857,2.0588235294117645,2,1.7662473680967865,0.7513788399530085
weightlifting,170.0,69.0,23.87543252595156,WEIGHTLIFTER,Oleg Chen,170 cm,69 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.40588235294117647,2.463768115942029,0,-1.2776457541016477,0.8778418855040395
weightlifting,164.0,69.0,25.654372397382513,WEIGHTLIFTER,Tigran Martirosyan,164 cm,69 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.42073170731707316,2.3768115942028984,0,-0.47136427697046446,1.4184445272863733
weightlifting,182.0,105.0,31.69907016060862,WEIGHTLIFTER,Andrei Aramnau,182 cm,105 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.5769230769230769,1.7333333333333334,2,4.929707103956543,0.5584979700157492
weightlifting,170.0,69.0,23.87543252595156,WEIGHTLIFTER,Valentin Hristov,170 cm,69 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.40588235294117647,2.463768115942029,0,-1.2776457541016477,0.8778418855040395
weightlifting,180.0,94.0,29.012345679012345,WEIGHTLIFTER,Kakhi Kakhiashvili,180 cm,94 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.5222222222222223,1.9148936170212767,2,2.9888623462725126,0.47602879650076413
weightlifting,168.0,73.0,25.86451247165533,WEIGHTLIFTER,Shi Zhiyong,168 cm,73 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.43452380952380953,2.3013698630136985,0,-0.03461410411035453,1.1359033533278795
weightlifting,170.0,82.0,28.373702422145332,WEIGHTLIFTER,Yurik Vardanyan,170 cm,82 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4823529411764706,2.073170731707317,2,1.8043847172869838,1.174922563374003
weightlifting,180.0,110.0,33.95061728395061,WEIGHTLIFTER,Leonid Taranenko,180 cm,110 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.6111111111111112,1.6363636363636365,2,6.232111332352762,0.9365634406916097
weightlifting,173.0,85.0,28.40054796351365,WEIGHTLIFTER,Pyrros Dimas,173 cm,85 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4913294797687861,2.0352941176470587,2,2.049187709779514,0.9520718643284156
weightlifting,180.0,93.0,28.703703703703702,WEIGHTLIFTER,Akakios Kakiasvilis,180 cm,93 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.5166666666666667,1.935483870967742,2,2.7811912884979897,0.45125076187155533
weightlifting,175.0,85.0,27.755102040816325,WEIGHTLIFTER,Kianoush Rostami,175 cm,85 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4857142857142857,2.0588235294117645,2,1.7662473680967865,0.7513788399530085
weightlifting,150.0,56.0,24.88888888888889,WEIGHTLIFTER,Halil Mutlu,150 cm,56 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.37333333333333335,2.6785714285714284,0,-2.033851031470851,2.4182751816881414
weightlifting,147.0,62.0,28.691748808366885,WEIGHTLIFTER,Naim Süleymanoğlu,147 cm,62 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4217687074829932,2.370967741935484,0,0.23412508809772764,2.9465489244527614
weightlifting,174.0,104.0,34.35064077156824,WEIGHTLIFTER,Ilya Ilyin,174 cm,104 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.5977011494252874,1.6730769230769231,2,5.987199142990825,1.4531647448788656
weightlifting,172.0,81.0,27.379664683612766,WEIGHTLIFTER,Lü Xiaojun,172 cm,81 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.47093023255813954,2.123456790123457,2,1.2895008718255447,0.9463724682018718
weightlifting,186.0,152.0,43.935715111573586,WEIGHTLIFTER,Hossein Rezazadeh,186 cm,152 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.8172043010752689,1.2236842105263157,1,13.088396266264782,1.5797674721956436
weightlifting,197.0,78.85714285714286,23.772820313081258,WEIGHTLIFTER,Behdad Salimi,197 cm,,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4318662374378764,2.387949025397685,0,-0.5881609908425266,-0.3377861823683847
weightlifting,197.0,183.0,47.15401066762864,WEIGHTLIFTER,Lasha Talakhadze,197 cm,183 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.9289340101522843,1.0765027322404372,1,16.25521548443837,0.9615336322103397
weightlifting,168.0,82.0,29.053287981859416,WEIGHTLIFTER,Blagoy Blagoev,168 cm,82 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4880952380952381,2.048780487804878,2,2.100270843347386,1.3839576834848546
weightlifting,185.0,160.0,46.74945215485756,WEIGHTLIFTER,Vasily Alekseyev,185 cm,160 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.8648648648648649,1.15625,1,14.73180243433264,2.0210452412828115
weightlifting,160.0,52.0,20.312499999999996,WEIGHTLIFTER,Ivan Ivanov,160 cm,52 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.325,3.076923076923077,3,-4.60306966626589,1.5293378699679145
